n,t,w
936, 0.000000188, qwtlgq
937, 0.000000189, xpyczi
938, 0.000000188, vwzits
939, 0.000000247, pmezxe
940, 0.000000189, bbloch
941, 0.000000189, naxwho
942, 0.000000246, vfzove
943, 0.000000253, gbyauz
944, 0.000000194, xhqjzl
945, 0.000000191, dytjqd
946, 0.000000190, lpogbb
947, 0.000000190, wwdrhx
948, 0.000000189, hosaax
949, 0.000000187, hraosx
950, 0.000000188, enksus
951, 0.000000187, yjrrbg
952, 0.000000191, gikxtm
953, 0.000000189, qniydg
954, 0.000000190, rkkpmf
955, 0.000000192, rarbve
956, 0.000000186, gtvhly
957, 0.000000194, wvvabr
958, 0.000000188, gtefxj
959, 0.000000192, gxrvsy
960, 0.000000187, glxmtr
961, 0.000000191, arsqza
962, 0.000000189, omjqgy
963, 0.000000189, wsukyb
964, 0.000000189, lodexk
965, 0.000000188, frlvet
966, 0.000000190, eqfbvt
967, 0.000000189, npoqwi
968, 0.000000190, tbhplq
969, 0.000000250, vhmjdj
970, 0.000000190, gffbxq
971, 0.000000190, hnrciw
972, 0.000000191, haqofw
973, 0.000000190, lnpudu
974, 0.000000193, vykptw
975, 0.000000194, rjaicp
976, 0.000000191, ujjctu
977, 0.000000188, pklhgq
978, 0.000000203, xeilti
979, 0.000000198, uplyle
980, 0.000000188, hgwsfb
981, 0.000000187, nmlvey
982, 0.000000186, lvklcw
983, 0.000000200, gekjhn
984, 0.000000189, lghloc
985, 0.000000191, yvjbcc
986, 0.000000192, gvykfn
987, 0.000000192, uflwpu
988, 0.000000344, kkpozk
989, 0.000000296, bmzegj
990, 0.000000270, xhggcb
991, 0.000000272, pwkrkm
992, 0.000000265, qseybx
993, 0.000000221, jmmglk
994, 0.000000236, fnaect
995, 0.000000248, pqwxhf
996, 0.000000244, uxqwxk
997, 0.000000194, xjwhkp
998, 0.000000240, nccbhn
999, 0.000000229, fftimo
1000, 0.000000227, kzmxpl
1001, 0.000000195, spuvxi
1002, 0.000000189, bkwwzg
1003, 0.000000189, xfnlus
1004, 0.000000189, ublsau
1005, 0.000000189, jqzvdy
1006, 0.000000191, wqlhjs
1007, 0.000000190, qjqtun
1008, 0.000000189, uxbtif
1009, 0.000000189, pgvtmb
1010, 0.000000194, cjkfxr
1011, 0.000000228, kttmzc
1012, 0.000000190, aprzct
1013, 0.000000195, mlezbc
1014, 0.000000188, uvebws
1015, 0.000000220, hvrqak
1016, 0.000000202, weohph
1017, 0.000000187, bumrww
1018, 0.000000215, cwrzhd
1019, 0.000000195, fyzdsq
1020, 0.000000188, nvnjzy
1021, 0.000000192, rkuxcr
1022, 0.000000192, quxusd
1023, 0.000000189, lmwlmk
1024, 0.000000190, qgpeyr
1025, 0.000000197, yzpofu
1026, 0.000000196, tyuzvy
1027, 0.000000190, kacqyq
1028, 0.000000194, mrfghh
1029, 0.000000194, diswkz
1030, 0.000000193, eyabux
1031, 0.000000211, zqffbc
1032, 0.000000201, zfbueo
1033, 0.000000186, yanaqt
1034, 0.000000196, gzonjv
1035, 0.000000189, goourj
1036, 0.000000249, rkolln
1037, 0.000000189, fsiftj
1038, 0.000000189, duurxr
1039, 0.000000189, grlfms
1040, 0.000000190, javetv
1041, 0.000000187, whczyj
1042, 0.000000189, tqyiia
1043, 0.000000193, phdxjq
1044, 0.000000192, urpcyf
1045, 0.000000188, foldtp
1046, 0.000000188, ursgtm
1047, 0.000000193, rxdusv
1048, 0.000000188, tqttam
1049, 0.000000190, nfrhft
1050, 0.000000188, kstyaf
1051, 0.000000190, agytxp
1052, 0.000000192, igtxvh
1053, 0.000000192, bfqmho
1054, 0.000000194, zgfmlp
1055, 0.000000190, vtchxj
1056, 0.000000191, anojma
1057, 0.000000276, tgbtbj
1058, 0.000000193, iddnlw
1059, 0.000000194, xxiljj
1060, 0.000000189, kvyfgs
1061, 0.000000189, qlgaol
1062, 0.000000192, nbntcg
1063, 0.000000190, irjjpu
1064, 0.000000190, umwbli
1065, 0.000000251, zjeqgt
1066, 0.000000192, vbynue
1067, 0.000000195, ugmtdw
1068, 0.000000189, duviax
1069, 0.000000186, zysfym
1070, 0.000000190, eqikmt
1071, 0.000000186, bhqbiy
1072, 0.000000187, hlsixv
1073, 0.000000264, lebccq
1074, 0.000000188, zhjicg
1075, 0.000000191, eiijvx
1076, 0.000000190, sulskt
1077, 0.000000193, dkmxlh
1078, 0.000000189, ecopzd
1079, 0.000000190, clijny
1080, 0.000000187, gkkcdg
1081, 0.000000246, jcuwsq
1082, 0.000000186, crlzlj
1083, 0.000000249, rzxzgx
1084, 0.000000250, vdwpte
1085, 0.000000272, tmivdr
1086, 0.000000191, nkzwmp
1087, 0.000000185, dqtkad
1088, 0.000000247, knoofm
1089, 0.000000189, xannfe
1090, 0.000000184, jvttoh
1091, 0.000000186, rcjwhc
1092, 0.000000192, yterfo
1093, 0.000000193, owscat
1094, 0.000000187, mrjvrg
1095, 0.000000186, kjlhme
1096, 0.000000188, oezcta
1097, 0.000000251, bycvjg
1098, 0.000000189, zwpppj
1099, 0.000000191, ppzksc
1100, 0.000000191, ensksa
1101, 0.000000189, pmzowr
1102, 0.000000189, kzjpzv
1103, 0.000000189, sstlnh
1104, 0.000000190, ldplmv
1105, 0.000000191, hdgjbi
1106, 0.000000188, virvds
1107, 0.000000190, cldqvi
1108, 0.000000188, lsmwjr
1109, 0.000000193, xwkeuu
1110, 0.000000191, wzdgur
1111, 0.000000185, tjkrvb
1112, 0.000000191, ruitpg
1113, 0.000000189, yfqnnq
1114, 0.000000188, aotgcj
1115, 0.000000192, nehyjn
1116, 0.000000194, jlhebs
1117, 0.000000189, ksavvv
1118, 0.000000192, ovsylh
1119, 0.000000192, rdknpo
1120, 0.000000249, oeijtx
1121, 0.000000189, dqqtuq
1122, 0.000000190, ckdphy
1123, 0.000000192, gpowob
1124, 0.000000189, flxspm
1125, 0.000000192, ryqetp
1126, 0.000000190, qdepyi
1127, 0.000000189, qvrmno
1128, 0.000000190, qvoyzu
1129, 0.000000250, vmfakv
1130, 0.000000209, cvcowd
1131, 0.000000188, ogyggu
1132, 0.000000192, vzsgrp
1133, 0.000000190, mexwei
1134, 0.000000187, ejrakd
1135, 0.000000189, eaqgws
1136, 0.000000252, swootr
1137, 0.000000187, koslld
1138, 0.000000186, raqypo
1139, 0.000000190, yxratg
1140, 0.000000193, nvtrci
1141, 0.000000187, swtpie
1142, 0.000000191, vqwpgu
1143, 0.000000259, xspjne
1144, 0.000000199, jsdusq
1145, 0.000000188, nrcxix
1146, 0.000000340, qbikyi
1147, 0.000000286, wbxris
1148, 0.000000285, gkpwvt
1149, 0.000000274, bsrkgy
1150, 0.000000301, ocsplo
1151, 0.000000232, pzlhcy
1152, 0.000000214, lxgkvc
1153, 0.000000190, ojcnjt
1154, 0.000000189, zvoilc
1155, 0.000000190, uaxvql
1156, 0.000000186, latvwt
1157, 0.000000232, lyovms
1158, 0.000000186, bzkzss
1159, 0.000000255, niwurz
1160, 0.000000215, wtrwfg
1161, 0.000000193, dpqchm
1162, 0.000000198, wpjwia
1163, 0.000000217, wpeqki
1164, 0.000000250, mzjwyw
1165, 0.000000191, ushezp
1166, 0.000000188, mbliyw
1167, 0.000000186, plrjus
1168, 0.000000190, cqfrpi
1169, 0.000000191, qkvtlu
1170, 0.000000189, cvuolg
1171, 0.000000189, dcmbzh
1172, 0.000000188, qbmxqi
1173, 0.000000194, hrxdux
1174, 0.000000196, scwsgi
1175, 0.000000191, nbskcm
1176, 0.000000281, erahfm
1177, 0.000000198, inwjbc
1178, 0.000000191, ibyksi
1179, 0.000000193, uhvcgm
1180, 0.000000191, qjsqkc
1181, 0.000000291, qcewov
1182, 0.000000189, hnqmdb
1183, 0.000000193, tqwava
1184, 0.000000190, opryhj
1185, 0.000000189, wnwipm
1186, 0.000000191, wlykbc
1187, 0.000000192, judjrf
1188, 0.000000251, rkgubr
1189, 0.000000190, iajrkn
1190, 0.000000277, akgjsi
1191, 0.000000193, lxgpdk
1192, 0.000000192, gfjhij
1193, 0.000000190, rkhqid
1194, 0.000000189, wddgnk
1195, 0.000000248, bzlbzi
1196, 0.000000191, btisbl
1197, 0.000000187, tndtkq
1198, 0.000000189, qepdjw
1199, 0.000000197, emgdha
1200, 0.000000188, dyioqf
1201, 0.000000188, tdbmsv
1202, 0.000000189, kqlzqg
1203, 0.000000187, czpohx
1204, 0.000000192, addfju
1205, 0.000000245, kyeenl
1206, 0.000000195, bkgqrt
1207, 0.000000189, ndvatr
1208, 0.000000191, ufnfex
1209, 0.000000194, pwqbit
1210, 0.000000193, vvcsqm
1211, 0.000000188, xcvonc
1212, 0.000000191, pmxolq
1213, 0.000000189, wpyfkk
1214, 0.000000189, vpjayu
1215, 0.000000191, gvcubx
1216, 0.000000192, hspdlm
1217, 0.000000186, nynhgx
1218, 0.000000188, cytcyv
1219, 0.000000191, gnljqx
1220, 0.000000189, iursxr
1221, 0.000000187, usqimg
1222, 0.000000207, bmdosa
1223, 0.000000189, tljpwa
1224, 0.000000189, eqcqly
1225, 0.000000191, tylmfk
1226, 0.000000345, lpwnzi
1227, 0.000000190, qvksgt
1228, 0.000000188, bibpcj
1229, 0.000000191, pjrdct
1230, 0.000000187, iovlgb
1231, 0.000000194, qercxe
1232, 0.000000189, cymlga
1233, 0.000000187, kfxsja
1234, 0.000000187, pndodl
1235, 0.000000189, oehrlj
1236, 0.000000186, chmuez
1237, 0.000000189, dereey
1238, 0.000000192, vitpiz
1239, 0.000000187, kafhzy
1240, 0.000000190, lzvcem
1241, 0.000000194, fxhrxh
1242, 0.000000193, tdoqku
1243, 0.000000193, xdxkcp
1244, 0.000000191, lxwjrg
1245, 0.000000187, oeptnx
1246, 0.000000192, capzmr
1247, 0.000000191, xvhiwe
1248, 0.000000188, jmiimr
1249, 0.000000190, oqnymk
1250, 0.000000200, zomeaj
1251, 0.000000200, vxfett
1252, 0.000000187, uavlfd
1253, 0.000000193, pvafhi
1254, 0.000000189, akqyqe
1255, 0.000000190, fqutsn
1256, 0.000000191, ygjtme
1257, 0.000000187, pjuugk
1258, 0.000000191, ohrulf
1259, 0.000000188, itjxdl
1260, 0.000000201, xdqpld
1261, 0.000000191, oolujo
1262, 0.000000191, yuaeqf
1263, 0.000000191, bpunek
1264, 0.000000191, tpvmxk
1265, 0.000000246, cnbyfz
1266, 0.000000189, zuusxy
1267, 0.000000188, omhrix
1268, 0.000000192, yyamar
1269, 0.000000187, imwysq
1270, 0.000000191, emamzm
1271, 0.000000192, tzdmmg
1272, 0.000000192, bndbgw
1273, 0.000000192, eihsxt
1274, 0.000000190, gbfmxt
1275, 0.000000190, ozsytv
1276, 0.000000187, ubftrs
1277, 0.000000186, ievfqp
1278, 0.000000186, uitngm
1279, 0.000000188, dsmttv
1280, 0.000000187, dptthp
1281, 0.000000194, pvsuxp
1282, 0.000000188, ssmbif
1283, 0.000000188, ssqwod
1284, 0.000000189, mycgab
1285, 0.000000189, wawzej
1286, 0.000000187, bsnjfk
1287, 0.000000189, krwsew
1288, 0.000000185, bxwttg
1289, 0.000000190, vcjshm
1290, 0.000000192, aenvho
1291, 0.000000191, jkybzw
1292, 0.000000187, awjuiy
1293, 0.000000193, oyzwmq
1294, 0.000000188, tsiscg
1295, 0.000000191, jzerlb
1296, 0.000000186, favdxp
1297, 0.000000188, ucodki
1298, 0.000000185, tgepsl
1299, 0.000000188, kcnjvh
1300, 0.000000187, amvmjo
1301, 0.000000244, iykuxa
1302, 0.000000189, vevvft
1303, 0.000000339, hbfuwh
1304, 0.000000324, pujlgs
1305, 0.000000335, klqtzc
1306, 0.000000278, vcfimd
1307, 0.000000272, oigtwj
1308, 0.000000243, mmxgnp
1309, 0.000000252, clpjlk
1310, 0.000000245, stkhbc
1311, 0.000000221, kwmdnj
1312, 0.000000215, wcagos
1313, 0.000000187, llixbp
1314, 0.000000212, nswbaj
1315, 0.000000189, chisdq
1316, 0.000000198, ymrkym
1317, 0.000000195, ukionw
1318, 0.000000189, tcsokk
1319, 0.000000194, erjciz
1320, 0.000000189, ojolar
1321, 0.000000194, qynbca
1322, 0.000000190, sxdezh
1323, 0.000000191, ljouaq
1324, 0.000000187, zlhmoe
1325, 0.000000206, rktxdi
1326, 0.000000191, fxxwoa
1327, 0.000000192, mywfvq
1328, 0.000000188, plhyff
1329, 0.000000183, wknohu
1330, 0.000000189, yifbwu
1331, 0.000000190, eqwubg
1332, 0.000000189, iypwmt
1333, 0.000000191, sdwmgc
1334, 0.000000192, xqssji
1335, 0.000000190, ovlovs
1336, 0.000000189, cotdob
1337, 0.000000191, rwhlsr
1338, 0.000000189, uycwfr
1339, 0.000000246, coevff
1340, 0.000000250, gqkonl
1341, 0.000000226, hujtbl
1342, 0.000000189, gqwpxd
1343, 0.000000188, qglmjr
1344, 0.000000185, edpday
1345, 0.000000193, jccfnf
1346, 0.000000196, bobsoo
1347, 0.000000190, qbxktp
1348, 0.000000192, xyqwrx
1349, 0.000000191, uomwaf
1350, 0.000000186, gwdiny
1351, 0.000000218, bkjlnu
1352, 0.000000189, butvgy
1353, 0.000000206, dzwmjj
1354, 0.000000190, ylbjdx
1355, 0.000000190, xdmesu
1356, 0.000000189, vyfqct
1357, 0.000000186, wjgqig
1358, 0.000000203, fmidxs
1359, 0.000000203, rxilhe
1360, 0.000000190, nodpna
1361, 0.000000187, jreeoe
1362, 0.000000188, wmtfrm
1363, 0.000000187, xsbcms
1364, 0.000000187, exoiiw
1365, 0.000000190, mxtlpw
1366, 0.000000186, dnbvfv
1367, 0.000000200, gxolbu
1368, 0.000000189, yyflfn
1369, 0.000000189, dwvzsn
1370, 0.000000186, cpnxwf
1371, 0.000000188, dpdlnd
1372, 0.000000189, exsvyl
1373, 0.000000189, xrieps
1374, 0.000000246, dlznwl
1375, 0.000000186, fwonjt
1376, 0.000000191, svfkpb
1377, 0.000000186, errolc
1378, 0.000000184, luubkl
1379, 0.000000190, thlwtv
1380, 0.000000192, jqttqn
1381, 0.000000188, vpaxxd
1382, 0.000000189, fckoai
1383, 0.000000190, lpfbhe
1384, 0.000000189, hbhyso
1385, 0.000000189, ommyqx
1386, 0.000000189, kuutaw
1387, 0.000000190, tyifdu
1388, 0.000000187, kdrvtl
1389, 0.000000187, bvurlz
1390, 0.000000187, mlcrhz
1391, 0.000000188, oqafeb
1392, 0.000000191, dmoenv
1393, 0.000000187, lxgcfj
1394, 0.000000188, ddayls
1395, 0.000000241, odfcep
1396, 0.000000188, cxfrem
1397, 0.000000185, ldhrza
1398, 0.000000188, wkpqih
1399, 0.000000186, nfmqjb
1400, 0.000000189, fhwgiy
1401, 0.000000190, vsnbxp
1402, 0.000000187, mbwgjv
1403, 0.000000189, suluhm
1404, 0.000000193, xrlugf
1405, 0.000000191, kouxdm
1406, 0.000000190, xzrfqe
1407, 0.000000187, ccbbof
1408, 0.000000196, jivoyy
1409, 0.000000199, smpgpa
1410, 0.000000190, siywda
1411, 0.000000186, fkugki
1412, 0.000000198, blnnjw
1413, 0.000000186, wfnmtv
1414, 0.000000192, ajymkt
1415, 0.000000189, lmftia
1416, 0.000000190, mssdvx
1417, 0.000000205, rvfpao
1418, 0.000000244, rksufh
1419, 0.000000197, wzgldx
1420, 0.000000195, vlwseb
1421, 0.000000186, xclbmc
1422, 0.000000254, ugdjrf
1423, 0.000000189, xkpsba
1424, 0.000000195, augydv
1425, 0.000000192, hdknhe
1426, 0.000000188, iwtmfo
1427, 0.000000189, zkxfkr
1428, 0.000000196, trgrth
1429, 0.000000187, redhvm
1430, 0.000000196, emyled
1431, 0.000000188, aoknrx
1432, 0.000000204, becrhx
1433, 0.000000192, fgngbx
1434, 0.000000248, mhpwwy
1435, 0.000000290, mrodzu
1436, 0.000000197, mngqhq
1437, 0.000000186, bhsbcg
1438, 0.000000195, czqfkw
1439, 0.000000189, mziaxi
1440, 0.000000240, vdvwvp
1441, 0.000000187, wyaimt
1442, 0.000000186, puysze
1443, 0.000000187, ujkojw
1444, 0.000000193, ydbsob
1445, 0.000000192, tytbea
1446, 0.000000189, omdbti
1447, 0.000000187, yezrpt
1448, 0.000000188, dsvppt
1449, 0.000000189, mrpqjq
1450, 0.000000186, wtvrup
1451, 0.000000200, uohuda
1452, 0.000000192, kkdqun
1453, 0.000000184, ighnam
1454, 0.000000190, jvnywu
1455, 0.000000188, xwffoh
1456, 0.000000187, qpkdnu
1457, 0.000000188, xtytdg
1458, 0.000000188, arcpip
1459, 0.000000190, xhvavk
1460, 0.000000710, efgfpj
1461, 0.000000454, hkhzrn
1462, 0.000000236, iiupbh
1463, 0.000000236, wjkwrj
1464, 0.000000242, tdxhav
1465, 0.000000209, hgkzxs
1466, 0.000000270, zpmwlq
1467, 0.000000224, yupmtc
1468, 0.000000227, lrrela
1469, 0.000000203, ilyeqy
1470, 0.000000261, texaig
1471, 0.000000221, oskalg
1472, 0.000000257, epjnxa
1473, 0.000000228, kstwfp
1474, 0.000000214, nrxspk
1475, 0.000000213, hocyop
1476, 0.000000250, vpnozr
1477, 0.000000211, flpmhe
1478, 0.000000228, gxwdwd
1479, 0.000000193, ingrvn
1480, 0.000000211, zubcfx
1481, 0.000000228, pjymht
1482, 0.000000195, gyjbhz
1483, 0.000000210, nunuio
1484, 0.000000226, qwethn
1485, 0.000000209, tkulom
1486, 0.000000204, jgasur
1487, 0.000000228, dgdhpa
1488, 0.000000200, wbueut
1489, 0.000000220, msszdf
1490, 0.000000213, otqqqx
1491, 0.000000198, rmlaqs
1492, 0.000000193, owpctt
1493, 0.000000192, fcjzwe
1494, 0.000000213, bzvfln
1495, 0.000000192, fnsxyp
1496, 0.000000205, gylqxp
1497, 0.000000250, dxwfje
1498, 0.000000223, szlctd
1499, 0.000000201, kkermj
1500, 0.000000197, fwiugx
1501, 0.000000226, xsfgit
1502, 0.000000201, tcblrm
1503, 0.000000190, ofzutj
1504, 0.000000191, xeqvzu
1505, 0.000000206, avvzsz
1506, 0.000000199, kwzmrm
1507, 0.000000222, umgjye
1508, 0.000000198, fmsiur
1509, 0.000000195, awcmbn
1510, 0.000000224, cvojnp
1511, 0.000000207, ozbxag
1512, 0.000000208, oceehh
1513, 0.000000198, sjdfan
1514, 0.000000218, wgisdw
1515, 0.000000200, kanokd
1516, 0.000000196, lhwzch
1517, 0.000000201, mysyvr
1518, 0.000000216, uixkeb
1519, 0.000000200, rbupwy
1520, 0.000000203, jbivov
1521, 0.000000209, mcriru
1522, 0.000000192, vjxgzf
1523, 0.000000210, gqcuqb
1524, 0.000000221, zegfqa
1525, 0.000000210, dmvwci
1526, 0.000000196, jjklku
1527, 0.000000208, vxhpcr
1528, 0.000000203, kpfhed
1529, 0.000000189, vchbzn
1530, 0.000000201, rbsosh
1531, 0.000000209, qcxxdv
1532, 0.000000212, jxxglf
1533, 0.000000192, wssntv
1534, 0.000000192, cbufmb
1535, 0.000000213, mbxwqe
1536, 0.000000476, kioysn
1537, 0.000000308, efrjta
1538, 0.000000357, plplir
1539, 0.000000318, ujlden
1540, 0.000000285, hfiikh
1541, 0.000000271, cbakph
1542, 0.000000267, stbdvs
1543, 0.000000213, cwlcub
1544, 0.000000267, gvebfc
1545, 0.000000194, eavtyu
1546, 0.000000396, mamhou
1547, 0.000000288, hlpqvs
1548, 0.000000310, tnihqn
1549, 0.000000272, pphneb
1550, 0.000000267, pujecj
1551, 0.000000272, asrtfg
1552, 0.000000201, bggvsz
1553, 0.000000249, vvhwcq
1554, 0.000000199, fxsjyh
1555, 0.000000232, qhpdmi
1556, 0.000000214, osbjok
1557, 0.000000189, bptpyy
1558, 0.000000204, bejiag
1559, 0.000000189, fsxnbn
1560, 0.000000226, ivomlu
1561, 0.000000210, efvvqx
1562, 0.000000191, mbvkaq
1563, 0.000000204, kvgajp
1564, 0.000000189, ijxuds
1565, 0.000000188, hezlpu
1566, 0.000000217, gcmgkr
1567, 0.000000203, pjctnt
1568, 0.000000219, gvcwes
1569, 0.000000219, lgurwr
1570, 0.000000189, psogns
1571, 0.000000188, mpjvce
1572, 0.000000246, ojrfxs
1573, 0.000000183, fvlffo
1574, 0.000000187, hhamiy
1575, 0.000000211, rhnxnr
1576, 0.000000188, megglo
1577, 0.000000189, kxukfg
1578, 0.000000204, hbvoss
1579, 0.000000189, urgepf
1580, 0.000000203, pfqulz
1581, 0.000000198, fiwnlm
1582, 0.000000190, rihroz
1583, 0.000000214, xhixbs
1584, 0.000000194, bavibg
1585, 0.000000189, qvzoet
1586, 0.000000190, ypgnnx
1587, 0.000000221, zdfimo
1588, 0.000000257, sslden
1589, 0.000000187, sswncu
1590, 0.000000188, lgorht
1591, 0.000000189, xozofr
1592, 0.000000191, ykiipo
1593, 0.000000199, zxdhkd
1594, 0.000000190, frboxd
1595, 0.000000191, bdclhs
1596, 0.000000187, igqjzb
1597, 0.000000199, ezfqwg
1598, 0.000000188, uidmwu
1599, 0.000000192, piddbr
1600, 0.000000190, gviowe
1601, 0.000000189, kvnxsn
1602, 0.000000190, rdryuw
1603, 0.000000195, gbdesf
1604, 0.000000273, ateplb
1605, 0.000000222, wlrlig
1606, 0.000000187, oxcomb
1607, 0.000000187, uacsmf
1608, 0.000000190, sumtxq
1609, 0.000000188, ycsxxk
1610, 0.000000186, aqlnbu
1611, 0.000000202, goqmkh
1612, 0.000000191, uhssok
1613, 0.000000192, ljsllw
1614, 0.000000189, jpomts
1615, 0.000000186, kdbefq
1616, 0.000000208, ztiscz
1617, 0.000000232, dwasig
1618, 0.000000341, waokkd
1619, 0.000000317, cpbksq
1620, 0.000000284, mlcsuv
1621, 0.000000259, migofb
1622, 0.000000258, fcuugj
1623, 0.000000233, shvqpu
1624, 0.000000198, htbogg
1625, 0.000000232, mfknaf
1626, 0.000000190, ryyctt
1627, 0.000000202, nffvnf
1628, 0.000000186, myrdmr
1629, 0.000000227, fexecp
1630, 0.000000186, meupaw
1631, 0.000000204, xshfee
1632, 0.000000190, vnazzp
1633, 0.000000191, irvsbg
1634, 0.000000195, ylsdpp
1635, 0.000000193, jdbnox
1636, 0.000000216, hkjdiw
1637, 0.000000188, cmsbkt
1638, 0.000000224, egujif
1639, 0.000000195, qjlyls
1640, 0.000000192, seumjc
1641, 0.000000251, jmtqcm
1642, 0.000000193, bqcqyn
1643, 0.000000227, hdtuaq
1644, 0.000000197, krnlpu
1645, 0.000000191, womiai
1646, 0.000000191, fvbewu
1647, 0.000000189, ewcjfc
1648, 0.000000195, vzkuik
1649, 0.000000246, mxsjra
1650, 0.000000189, ptuxvl
1651, 0.000000187, rjrsxl
1652, 0.000000185, vtxgio
1653, 0.000000199, ghbuwk
1654, 0.000000191, ulzbyq
1655, 0.000000190, lqcpmy
1656, 0.000000192, thjfif
1657, 0.000000188, pfmpxh
1658, 0.000000246, bdifoz
1659, 0.000000188, wclgps
1660, 0.000000192, olvhps
1661, 0.000000188, bgxemj
1662, 0.000000247, vipqqg
1663, 0.000000206, ctuhef
1664, 0.000000191, fknckw
1665, 0.000000190, vqprbo
1666, 0.000000191, rkjdyj
1667, 0.000000190, rvdgca
1668, 0.000000193, ocusnm
1669, 0.000000247, ovvfor
1670, 0.000000192, dctdqg
1671, 0.000000192, mfvdhl
1672, 0.000000193, ztqyof
1673, 0.000000192, wyvfjb
1674, 0.000000188, iostuz
1675, 0.000000192, gjacez
1676, 0.000000283, ipqvjp
1677, 0.000000189, vavgml
1678, 0.000000191, uagpax
1679, 0.000000190, wnbnmz
1680, 0.000000192, exurrj
1681, 0.000000194, aceiub
1682, 0.000000192, drkcrx
1683, 0.000000190, krkbkw
1684, 0.000000191, pgiocw
1685, 0.000000190, fljnxi
1686, 0.000000193, ynczno
1687, 0.000000188, hqtnne
1688, 0.000000190, nbnwas
1689, 0.000000188, dkhzdn
1690, 0.000000186, gkcegc
1691, 0.000000188, fagxwv
1692, 0.000000189, gqlnvb
1693, 0.000000193, ohkocx
1694, 0.000000191, jbqeyk
1695, 0.000000293, kjjbcp
1696, 0.000000188, dlmwtl
1697, 0.000000189, osnpbi
1698, 0.000000187, qgrjaf
1699, 0.000000245, ysqrhx
1700, 0.000000188, tppwaw
1701, 0.000000184, wfqmji
1702, 0.000000197, epbfcl
1703, 0.000000189, hgrmnw
1704, 0.000000188, gcyxlq
1705, 0.000000187, lvklgj
1706, 0.000000190, pkwidn
1707, 0.000000257, bboutz
1708, 0.000000188, zojrrg
1709, 0.000000246, xdpris
1710, 0.000000188, uccpqd
1711, 0.000000188, enbhxp
1712, 0.000000188, gwewaj
1713, 0.000000191, ckuzvs
1714, 0.000000187, jcxdur
1715, 0.000000186, jjrtcq
1716, 0.000000191, oxsvgy
1717, 0.000000188, qatudg
1718, 0.000000340, sqvhyd
1719, 0.000000216, nzchyl
1720, 0.000000187, chridq
1721, 0.000000186, lvictc
1722, 0.000000199, qreqjg
1723, 0.000000188, grvbbp
1724, 0.000000187, rmlsjf
1725, 0.000000189, dxduct
1726, 0.000000184, egmvrc
1727, 0.000000187, cbzrpl
1728, 0.000000188, jtheke
1729, 0.000000190, vfjdcr
1730, 0.000000190, scjhel
1731, 0.000000188, curaws
1732, 0.000000187, elftbb
1733, 0.000000188, nhjtop
1734, 0.000000188, irmcza
1735, 0.000000246, zphlye
1736, 0.000000187, xsxcqv
1737, 0.000000191, lzxgnu
1738, 0.000000187, bnypsh
1739, 0.000000188, qkhpsn
1740, 0.000000186, nhnbst
1741, 0.000000190, fvfimy
1742, 0.000000192, mpysim
1743, 0.000000192, rnnopa
1744, 0.000000255, gmvsbv
1745, 0.000000203, pezwvn
1746, 0.000000205, qugchk
1747, 0.000000195, kfjnqo
1748, 0.000000190, dpqjao
1749, 0.000000187, mfujik
1750, 0.000000189, bvxuij
1751, 0.000000190, egogqu
1752, 0.000000250, yxseml
1753, 0.000000208, buxbda
1754, 0.000000191, tmewyk
1755, 0.000000190, fmugoo
1756, 0.000000190, iajrif
1757, 0.000000190, obwfjc
1758, 0.000000188, oimocm
1759, 0.000000188, ssdnui
1760, 0.000000189, yhvczq
1761, 0.000000188, plknre
1762, 0.000000188, fgvang
1763, 0.000000186, jqyejk
1764, 0.000000188, uhzljd
1765, 0.000000186, unxbdy
1766, 0.000000189, cjnqak
1767, 0.000000192, pvzvcv
1768, 0.000000190, pgvmam
1769, 0.000000194, guruyw
1770, 0.000000194, acsnvk
1771, 0.000000189, lfbvil
1772, 0.000000190, lrkqgz
1773, 0.000000191, wbvqev
